API Well Number,County Code,API Hole Number,Sidetrack,Completion,Well Name,Company Name,Operator Number,Well Type,Map Symbol,Well Status ,Status Date,Permit Application Date,Permit Issued Date,Date Spudded,Date of Total Depth,Date Well Completed,Date Well Plugged,Date Well Confidentiality Ends,Confidentiality Code,Town,Quad,Quad Section,Producing Field,Producing Formation,Financial Security,Slant,County,Region,State Lease,"Proposed Depth, ft",Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,"True Vertical Depth, ft","Measured Depth, ft","Kickoff, ft","Drilled Depth, ft","Elevation, ft",Original Well Type,Permit Fee,Objective Formation,Depth Fee,Spacing,Spacing Acres,Integration,Hearing Date,Date Last Modified,DEC Database Link,Location 1
31013135740000,13,13574,0,0,Geiben 1221 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1978-07-25T00:00:00,1978-07-26T00:00:00,1978-08-14T00:00:00,1978-08-20T00:00:00,1978-09-18T00:00:00,,,Pre-1989 Well (N/A),Pomfret,Brocton,I,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.3922,42.41067,-79.3922,42.41067,2384.0,2384.0,0.0,2384.0,760.0,NL,0.0,,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013135740000'},"{'longitude': '-79.3922', 'needs_recoding': False, 'latitude': '42.41067'}"
31013135750000,13,13575,0,0,Bull 1212,Empire Energy E&P LLC,2544,GD,GW,AC,,1978-07-25T00:00:00,1978-07-26T00:00:00,1978-08-02T00:00:00,1978-08-06T00:00:00,1978-08-06T00:00:00,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.34756,42.4137,-79.34756,42.4137,2556.0,2556.0,0.0,2556.0,,NL,0.0,,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013135750000'},"{'longitude': '-79.34756', 'needs_recoding': False, 'latitude': '42.4137'}"
31013135760000,13,13576,0,0,Dobson,Columbia Gas Transmission Corp.,31,GD,GWP,PA,1983-07-15T00:00:00,1978-06-15T00:00:00,1978-07-26T00:00:00,1978-08-10T00:00:00,1978-08-16T00:00:00,1978-09-08T00:00:00,1983-07-15T00:00:00,,Pre-1989 Well (N/A),Harmony,Panama,E,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,4252.0,-79.44521,42.06689,-79.44521,42.06689,4280.0,4280.0,0.0,4280.0,1553.0,NL,0.0,,0.0,,,,,1994-07-18T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013135760000'},"{'longitude': '-79.44521', 'needs_recoding': False, 'latitude': '42.06689'}"
31013135770000,13,13577,0,0,Fuller 20599,PPP Future Development Inc.,2740,GD,GW,AC,,,1978-07-26T00:00:00,1978-08-19T00:00:00,1978-08-27T00:00:00,1978-10-17T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,E,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.42462,42.05081,-79.42462,42.05081,4285.0,4285.0,0.0,4285.0,14.0,NL,0.0,,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013135770000'},"{'longitude': '-79.42462', 'needs_recoding': False, 'latitude': '42.05081'}"
31013136050000,13,13605,0,0,NYSRA 10-20609-T,EnerVest Operating LLC,2431,GD,GW,AC,,1978-07-21T00:00:00,1978-08-07T00:00:00,1978-09-25T00:00:00,1978-09-02T00:00:00,1978-10-10T00:00:00,,,Pre-1989 Well (N/A),Gerry,Gerry,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,ST,4200.0,-79.21689999999998,42.23975,-79.21689999999998,42.23975,4260.0,4260.0,0.0,4260.0,1930.0,NL,0.0,,0.0,,,,,2008-08-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136050000'},"{'longitude': '-79.2169', 'needs_recoding': False, 'latitude': '42.23975'}"
31013136150000,13,13615,0,0,Pietro 1,U. S. Energy Development Corporation,708,GD,GW,AC,2003-11-01T00:00:00,1978-08-11T00:00:00,1978-08-14T00:00:00,1978-08-14T00:00:00,1978-08-24T00:00:00,1978-09-10T00:00:00,,,Pre-1989 Well (N/A),Dunkirk,Dunkirk,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.35203,42.46925,-79.35203,42.46925,2070.0,2070.0,0.0,2070.0,620.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136150000'},"{'longitude': '-79.35203', 'needs_recoding': False, 'latitude': '42.46925'}"
31013136200000,13,13620,0,0,"Nygren, A 6657",Empire Energy E&P LLC,2544,GD,GW,AC,,1978-08-09T00:00:00,1978-08-16T00:00:00,1978-09-23T00:00:00,1978-09-30T00:00:00,1978-10-13T00:00:00,,,Pre-1989 Well (N/A),Busti,Lakewood,E,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.3157,42.05123,-79.3157,42.05123,4545.0,4545.0,0.0,4545.0,1650.0,NL,0.0,,0.0,,,,,2015-10-14T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136200000'},"{'longitude': '-79.3157', 'needs_recoding': False, 'latitude': '42.05123'}"
31013136240000,13,13624,0,0,Shearman 1,Czerniak Michael A.,2022,GD,GW,AC,,1978-08-09T00:00:00,1978-08-16T00:00:00,1978-10-02T00:00:00,1978-10-06T00:00:00,1978-10-07T00:00:00,,,Pre-1989 Well (N/A),Busti,Lakewood,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4500.0,-79.33383999999998,42.06661,-79.33383999999998,42.06661,4480.0,4480.0,0.0,4480.0,1665.0,NL,20.0,Medina,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136240000'},"{'longitude': '-79.33384', 'needs_recoding': False, 'latitude': '42.06661'}"
31013136270000,13,13627,0,0,Manuel,U. S. Energy Development Corporation,708,GD,GW,AC,2003-11-01T00:00:00,1978-08-17T00:00:00,1978-08-18T00:00:00,1978-08-28T00:00:00,1978-09-06T00:00:00,1978-09-06T00:00:00,,,Pre-1989 Well (N/A),Dunkirk,Dunkirk,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.3344,42.46417,-79.3344,42.46417,2112.0,2112.0,0.0,2112.0,650.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136270000'},"{'longitude': '-79.3344', 'needs_recoding': False, 'latitude': '42.46417'}"
31013136290000,13,13629,0,0,Michalske 1255,Empire Energy E&P LLC,2544,GD,GW,AC,,1978-08-23T00:00:00,1978-08-24T00:00:00,1978-09-05T00:00:00,1978-09-12T00:00:00,1978-10-06T00:00:00,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.36629999999998,42.42195,-79.36629999999998,42.42195,2362.0,2362.0,0.0,2362.0,775.0,NL,0.0,,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136290000'},"{'longitude': '-79.3663', 'needs_recoding': False, 'latitude': '42.42195'}"
31013136300000,13,13630,0,0,"Dorman, G 3 (1373)",Empire Energy E&P LLC,2544,GD,GW,AC,,1978-08-23T00:00:00,1978-08-24T00:00:00,1978-09-13T00:00:00,1978-09-18T00:00:00,1978-10-12T00:00:00,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,3210.0,-79.36127,42.38083,-79.36127,42.38083,3262.0,3262.0,0.0,3262.0,1450.0,NL,0.0,Medina,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136300000'},"{'longitude': '-79.36127', 'needs_recoding': False, 'latitude': '42.38083'}"
31013136410000,13,13641,0,0,Van Scoter 1,Van Scoter & Van Scoter,844,GD,GW,NR,,1978-09-05T00:00:00,1978-09-01T00:00:00,1978-09-08T00:00:00,1978-09-15T00:00:00,1978-09-28T00:00:00,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2100.0,-79.364393,42.449341,-79.364393,42.449341,2120.0,2120.0,0.0,2120.0,640.0,NL,0.0,Medina,0.0,,,,,2015-05-27T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136410000'},"{'longitude': '-79.364393', 'needs_recoding': False, 'latitude': '42.449341'}"
31013136420000,13,13642,0,0,Swanson 1,Greenridge Oil Company LLC,2584,GD,GW,AC,,1978-09-22T00:00:00,1978-09-27T00:00:00,1978-10-06T00:00:00,1978-10-15T00:00:00,1978-10-24T00:00:00,,,Pre-1989 Well (N/A),Arkwright,Forestville,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,3050.0,-79.22535999999998,42.41508,-79.22535999999998,42.41508,3308.0,3308.0,0.0,3308.0,1580.0,NL,0.0,,0.0,,,,,2016-12-07T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136420000'},"{'longitude': '-79.22536', 'needs_recoding': False, 'latitude': '42.41508'}"
31013136690000,13,13669,0,0,Disabantonio 28,Greenridge Oil Company LLC,2584,GD,GW,AC,,1978-09-25T00:00:00,1978-09-25T00:00:00,1978-09-25T00:00:00,1978-10-04T00:00:00,1978-10-26T00:00:00,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,E,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2200.0,-79.32260999999998,42.45674,-79.32260999999998,42.45674,2230.0,2230.0,0.0,2230.0,700.0,NL,0.0,Medina,0.0,,,,,2016-12-07T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136690000'},"{'longitude': '-79.32261', 'needs_recoding': False, 'latitude': '42.45674'}"
31013136730000,13,13673,0,0,Hart 20596,PPP Future Development Inc.,2740,GD,GW,SI,2019-04-17T00:00:00,1978-09-26T00:00:00,1978-09-28T00:00:00,1978-10-06T00:00:00,1978-10-14T00:00:00,1978-10-31T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.48108999999998,42.06208,-79.48108999999998,42.06208,4232.0,4232.0,0.0,4232.0,1538.0,NL,0.0,,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136730000'},"{'longitude': '-79.48109', 'needs_recoding': False, 'latitude': '42.06208'}"
31013136920000,13,13692,0,0,1 Briggs,Williams Cynthia L.,2838,GD,GW,AC,,1978-10-14T00:00:00,1978-10-17T00:00:00,1978-10-19T00:00:00,1978-10-25T00:00:00,1978-10-30T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,F,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2550.0,-79.2607,42.4512,-79.2607,42.4512,2503.0,2503.0,0.0,2503.0,920.0,NL,0.0,Medina,0.0,,,,,2015-11-17T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136920000'},"{'longitude': '-79.2607', 'needs_recoding': False, 'latitude': '42.4512'}"
31013136940000,13,13694,0,0,Opelecky 20597,PPP Future Development Inc.,2740,GD,GW,AC,,1978-10-16T00:00:00,1978-10-23T00:00:00,1978-11-10T00:00:00,1978-11-15T00:00:00,1978-11-22T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.4629,42.06359,-79.4629,42.06359,4193.0,4193.0,0.0,4193.0,1511.0,NL,0.0,,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136940000'},"{'longitude': '-79.4629', 'needs_recoding': False, 'latitude': '42.06359'}"
31013136950000,13,13695,0,0,Sturges 20598,PPP Future Development Inc.,2740,GD,GW,AC,,1978-10-16T00:00:00,1978-10-23T00:00:00,1978-11-17T00:00:00,1978-11-23T00:00:00,1978-12-06T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4131.0,-79.48032999999998,42.04705,-79.48032999999998,42.04705,4223.0,4223.0,0.0,4223.0,1481.0,NL,20.0,Medina,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136950000'},"{'longitude': '-79.48033', 'needs_recoding': False, 'latitude': '42.04705'}"
31013136960000,13,13696,0,0,Salisbury 20605,PPP Future Development Inc.,2740,GD,GW,AC,,1978-10-16T00:00:00,1978-10-23T00:00:00,1978-10-04T00:00:00,1978-11-08T00:00:00,1978-11-15T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4149.0,-79.45843999999998,42.07492,-79.45843999999998,42.07492,4135.0,4135.0,0.0,4135.0,1464.0,NL,20.0,,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013136960000'},"{'longitude': '-79.45844', 'needs_recoding': False, 'latitude': '42.07492'}"
31013137030000,13,13703,0,0,Szumigala 1007,Szumigala Edward R. & Ruth A.,1613,GD,GW,AC,,1978-10-30T00:00:00,1978-10-30T00:00:00,1978-11-02T00:00:00,1978-11-14T00:00:00,1978-12-08T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.26349999999998,42.4665,-79.26349999999998,42.4665,2264.0,2264.0,0.0,2264.0,810.0,NL,0.0,,0.0,,,,,2006-03-14T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137030000'},"{'longitude': '-79.2635', 'needs_recoding': False, 'latitude': '42.4665'}"
31013137080000,13,13708,0,0,Chant 1,Chautauqua Energy Inc.,654,GD,GW,AC,,1978-10-27T00:00:00,1978-11-02T00:00:00,1978-11-08T00:00:00,1978-11-14T00:00:00,1978-11-27T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2100.0,-79.27594,42.48521,-79.27594,42.48521,2072.0,2072.0,0.0,2072.0,700.0,NL,0.0,,0.0,,,,,2004-10-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137080000'},"{'longitude': '-79.27594', 'needs_recoding': False, 'latitude': '42.48521'}"
31013137090000,13,13709,0,0,Chant 2,Chautauqua Energy Inc.,654,GD,GW,IN,,1978-10-27T00:00:00,1978-11-02T00:00:00,1978-11-14T00:00:00,1978-11-20T00:00:00,1978-11-27T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2100.0,-79.27983999999998,42.48094,-79.27983999999998,42.48094,2098.0,2098.0,0.0,2098.0,690.0,NL,0.0,,0.0,,,,,2004-10-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137090000'},"{'longitude': '-79.27984', 'needs_recoding': False, 'latitude': '42.48094'}"
31013137100000,13,13710,0,0,Brisky 1,Belden & Blake Corporation,1480,GD,GWP,PA,1996-04-19T00:00:00,1978-10-27T00:00:00,1978-11-02T00:00:00,1979-03-26T00:00:00,1979-07-16T00:00:00,1979-07-27T00:00:00,1996-04-19T00:00:00,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,2200.0,-79.28928999999998,42.4643,-79.28928999999998,42.4643,2168.0,2168.0,0.0,2168.0,730.0,NL,0.0,,0.0,,,,,2003-01-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137100000'},"{'longitude': '-79.28929', 'needs_recoding': False, 'latitude': '42.4643'}"
31013137110000,13,13711,0,0,Yerico 1,Chautauqua Energy Inc.,654,GD,GW,AC,,1978-10-27T00:00:00,1978-11-02T00:00:00,1978-12-03T00:00:00,1978-12-15T00:00:00,1978-12-18T00:00:00,,,Pre-1989 Well (N/A),Dunkirk City,Dunkirk,B,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.30423999999998,42.46073,-79.30423999999998,42.46073,2200.0,2200.0,0.0,2200.0,,NL,0.0,,0.0,,,,,2004-10-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137110000'},"{'longitude': '-79.30424', 'needs_recoding': False, 'latitude': '42.46073'}"
31013137120000,13,13712,0,0,Yerico 2,Chautauqua Energy Inc.,654,GD,GW,AC,,1978-10-27T00:00:00,1978-11-02T00:00:00,1978-11-21T00:00:00,1978-11-29T00:00:00,1978-12-18T00:00:00,,,Pre-1989 Well (N/A),Dunkirk,Dunkirk,B,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2150.0,-79.29699999999998,42.46114,-79.29699999999998,42.46114,2202.0,2202.0,0.0,2202.0,715.0,NL,0.0,,0.0,,,,,2004-10-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137120000'},"{'longitude': '-79.297', 'needs_recoding': False, 'latitude': '42.46114'}"
31013137290000,13,13729,0,0,Wells Jay 20600,PPP Future Development Inc.,2740,GD,GW,AC,,1978-11-06T00:00:00,1978-11-09T00:00:00,1978-11-25T00:00:00,1978-12-02T00:00:00,1978-12-12T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,E,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4332.0,-79.4413,42.05024,-79.4413,42.05024,4413.0,4413.0,0.0,4413.0,1635.0,NL,20.0,,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137290000'},"{'longitude': '-79.4413', 'needs_recoding': False, 'latitude': '42.05024'}"
31013137300000,13,13730,0,0,J&M Wolley 6,U. S. Energy Development Corporation,708,GD,GW,AC,,1978-11-06T00:00:00,1978-11-10T00:00:00,1978-11-08T00:00:00,1978-12-30T00:00:00,1979-01-03T00:00:00,,,Pre-1989 Well (N/A),Arkwright,Forestville,H,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,3250.0,-79.1858,42.38207,-79.1858,42.38207,3207.0,3207.0,0.0,3207.0,1378.0,NL,20.0,Medina,0.0,,,,,2006-10-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137300000'},"{'longitude': '-79.1858', 'needs_recoding': False, 'latitude': '42.38207'}"
31013137330000,13,13733,0,0,Nocek 1009,Cotton Well Drilling Company Inc.,1206,GD,GW,AC,,1978-11-15T00:00:00,1978-11-15T00:00:00,1978-11-15T00:00:00,1978-11-22T00:00:00,1978-11-22T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,F,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.25283,42.44938,-79.25283,42.44938,2613.0,2613.0,0.0,2613.0,,NL,0.0,,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137330000'},"{'longitude': '-79.25283', 'needs_recoding': False, 'latitude': '42.44938'}"
31013137340000,13,13734,0,0,Wisiewski 1010,Texas Western Drlg Co.,528,GD,GW,UN,2017-08-23T00:00:00,1978-11-15T00:00:00,1978-11-15T00:00:00,1978-12-29T00:00:00,1979-01-03T00:00:00,1979-01-03T00:00:00,,,Pre-1989 Well (N/A),Dunkirk,Dunkirk,B,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2400.0,-79.30776,42.46485,-79.30776,42.46485,2202.0,2202.0,0.0,2202.0,710.0,NL,0.0,Medina,0.0,,,,,2005-07-06T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137340000'},"{'longitude': '-79.30776', 'needs_recoding': False, 'latitude': '42.46485'}"
31013137460000,13,13746,0,0,Akin 1,Petroleum Evaluation and Management Co. Inc,13,GD,GWP,PA,1990-08-14T00:00:00,1978-10-11T00:00:00,1978-11-29T00:00:00,1979-01-10T00:00:00,1979-01-16T00:00:00,1979-01-24T00:00:00,1990-08-14T00:00:00,,Pre-1989 Well (N/A),Chautauqua,Chautauqua,E,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,3645.0,-79.45144999999998,42.1813,-79.45144999999998,42.1813,3650.0,3650.0,0.0,3650.0,1328.0,NL,20.0,,0.0,,,,,2003-01-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137460000'},"{'longitude': '-79.45145', 'needs_recoding': False, 'latitude': '42.1813'}"
31013137470000,13,13747,0,0,Szumigala 2,Stedman Energy Inc.,1145,GD,GW,IN,,1978-12-01T00:00:00,1978-12-01T00:00:00,1978-11-28T00:00:00,1978-12-13T00:00:00,1978-12-17T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Forestville,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2500.0,-79.24872999999998,42.45286,-79.24872999999998,42.45286,2587.0,2587.0,0.0,2587.0,977.0,NL,0.0,,0.0,,,,,2018-05-22T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137470000'},"{'longitude': '-79.24873', 'needs_recoding': False, 'latitude': '42.45286'}"
31013137500000,13,13750,0,0,"Erickson, H 1 Ae-76",PPP Future Development Inc.,2740,GD,GW,AC,,1978-11-09T00:00:00,1978-12-07T00:00:00,1979-02-16T00:00:00,1979-03-09T00:00:00,1979-10-30T00:00:00,,,Pre-1989 Well (N/A),Busti,Lakewood,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4600.0,-79.37054,42.0635,-79.37054,42.0635,4524.0,4524.0,0.0,4524.0,1355.0,NL,20.0,Medina,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137500000'},"{'longitude': '-79.37054', 'needs_recoding': False, 'latitude': '42.0635'}"
31013137510000,13,13751,0,0,"Kidder, B Ae-72",PPP Future Development Inc.,2740,GD,GW,AC,,1978-11-09T00:00:00,1978-12-07T00:00:00,1978-12-20T00:00:00,1979-01-06T00:00:00,1979-02-24T00:00:00,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4600.0,-79.30383,42.03273,-79.30383,42.03273,4317.0,4317.0,0.0,4317.0,1370.0,NL,20.0,Medina,0.0,,,,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137510000'},"{'longitude': '-79.30383', 'needs_recoding': False, 'latitude': '42.03273'}"
31013137520000,13,13752,0,0,"Stratton, E 1 Ae-75",Goose Creek Drilling Inc.,1111,GD,GW,IN,,1978-11-09T00:00:00,1978-12-07T00:00:00,1979-03-12T00:00:00,1979-03-22T00:00:00,1979-11-06T00:00:00,,,Pre-1989 Well (N/A),Harmony,Panama,F,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4600.0,-79.38966,42.07151,-79.38966,42.07151,4224.0,4224.0,0.0,4224.0,1340.0,NL,20.0,Medina,0.0,,,,,2005-02-11T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137520000'},"{'longitude': '-79.38966', 'needs_recoding': False, 'latitude': '42.07151'}"
31013137530000,13,13753,0,0,Bielat 1021,Stedman Energy Inc.,1145,GD,GW,IN,,1978-12-08T00:00:00,1978-12-08T00:00:00,1978-12-15T00:00:00,1978-12-22T00:00:00,1978-12-25T00:00:00,,,Pre-1989 Well (N/A),Dunkirk,Dunkirk,B,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2500.0,-79.2954,42.49181,-79.2954,42.49181,2032.0,2032.0,0.0,2032.0,640.0,NL,0.0,,0.0,,,,,2018-05-22T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137530000'},"{'longitude': '-79.2954', 'needs_recoding': False, 'latitude': '42.49181'}"
31013137540000,13,13754,0,0,1022 Cook,Cotton Well Drilling Company Inc.,1206,GD,GW,AC,,1978-12-08T00:00:00,1978-12-08T00:00:00,1978-12-26T00:00:00,1978-12-30T00:00:00,1978-12-30T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.26108999999998,42.47806,-79.26108999999998,42.47806,2161.0,2161.0,0.0,2161.0,,NL,0.0,,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137540000'},"{'longitude': '-79.26109', 'needs_recoding': False, 'latitude': '42.47806'}"
31013137550000,13,13755,0,0,Whittington 1,Envirogas Inc.,412,GD,GWP,PA,1990-08-15T00:00:00,1978-11-14T00:00:00,1978-12-11T00:00:00,1979-01-19T00:00:00,1979-01-25T00:00:00,1979-02-28T00:00:00,1990-08-15T00:00:00,,Pre-1989 Well (N/A),Chautauqua,Chautauqua,E,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,3655.0,-79.45782,42.18192,-79.45782,42.18192,3636.0,3636.0,0.0,3636.0,1337.0,NL,20.0,,0.0,,,,,2003-01-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137550000'},"{'longitude': '-79.45782', 'needs_recoding': False, 'latitude': '42.18192'}"
31013137560000,13,13756,0,0,Geiben Bros 1,Belden & Blake Corporation,1480,GD,GWP,PA,1996-04-19T00:00:00,1978-12-12T00:00:00,1979-07-17T00:00:00,1979-07-16T00:00:00,1979-07-22T00:00:00,1979-07-27T00:00:00,1996-04-19T00:00:00,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,2150.0,-79.29134,42.47613,-79.29134,42.47613,2104.0,2104.0,0.0,2104.0,700.0,NL,0.0,,0.0,,,,,2003-01-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137560000'},"{'longitude': '-79.29134', 'needs_recoding': False, 'latitude': '42.47613'}"
